Filing ID;Company;Ticker;CIK;Filing Date;Filing Type;Period End;Fiscal Year;Fiscal Period;SEC Link;Calcbench Published;Data
1484457;Walt Disney Co;DIS;1744489;6.11.2019;8-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1744489/000174448919000208/0001744489-19-000208-index.htm;7.11.2019;TRUE
1484428;JPMORGAN CHASE & CO;JPM;19617;6.11.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000119312519287311/0001193125-19-287311-index.htm;7.11.2019;FALSE
1484252;PFIZER INC;PFE;78003;6.11.2019;10-Q;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/78003/000007800319000082/0000078003-19-000082-index.htm;7.11.2019;TRUE
1483898;CHEVRON CORP;CVX;93410;6.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/93410/000009341019000038/0000093410-19-000038-index.htm;7.11.2019;TRUE
1482064;EXXON MOBIL CORP;XOM;34088;5.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/34088/000003408819000062/0000034088-19-000062-index.htm;6.11.2019;TRUE
1480464;SALESFORCE.COM, INC.;CRM;1108524;4.11.2019;8-K;30.1.2020;2020;4;https://www.sec.gov/Archives/edgar/data/1108524/000089882219000082/0000898822-19-000082-index.htm;5.11.2019;FALSE
1480351;AT&T INC.;T;732717;4.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732717/000073271719000056/0000732717-19-000056-index.htm;5.11.2019;TRUE
1480273;Walmart Inc.;WMT;104169;4.11.2019;8-K;30.1.2020;2020;4;https://www.sec.gov/Archives/edgar/data/104169/000010416919000077/0000104169-19-000077-index.htm;5.11.2019;FALSE
1479853;JPMORGAN CHASE & CO;JPM;19617;3.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/19617/000001961719000232/0000019617-19-000232-index.htm;4.11.2019;TRUE
1479814;Jpmorgan Chase & Co;JPM;19617;4.11.2019;WIREPR;30.12.2019;2019;4;http://www.businesswire.com/news/home/20191104006013/en/JPMorgan-Chase-Files-Form-10-Q-Quarterly-Period/;4.11.2019;FALSE
1479479;MCDONALDS CORP;MCD;63908;3.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/63908/000006390819000085/0000063908-19-000085-index.htm;4.11.2019;TRUE
1479439;MCDONALDS CORP;MCD;63908;3.11.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/63908/000089882219000080/0000898822-19-000080-index.htm;4.11.2019;FALSE
1479329;FIRSTENERGY CORP;FE;1031296;3.11.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129619000045/0001031296-19-000045-index.htm;4.11.2019;TRUE
1479325;FIRSTENERGY CORP;FE;1031296;3.11.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129619000044/0001031296-19-000044-index.htm;4.11.2019;TRUE
1479068;JPMORGAN CHASE & CO;JPM;19617;31.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000119312519281982/0001193125-19-281982-index.htm;1.11.2019;FALSE
1478937;AT&T INC.;T;732717;31.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/732717/000073271719000054/0000732717-19-000054-index.htm;1.11.2019;FALSE
1478760;CHEVRON CORP;CVX;93410;31.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/93410/000009341019000035/0000093410-19-000035-index.htm;1.11.2019;FALSE
1478672;EXXON MOBIL CORP;XOM;34088;31.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/34088/000003408819000060/0000034088-19-000060-index.htm;1.11.2019;FALSE
1477905;Chubb Ltd;CB;896159;30.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/896159/000089615919000016/0000896159-19-000016-index.htm;31.10.2019;TRUE
1477864;CATERPILLAR INC;CAT;18230;30.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/18230/000001823019000281/0000018230-19-000281-index.htm;31.10.2019;TRUE
1477752;JPMORGAN CHASE & CO;JPM;19617;30.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000119312519279730/0001193125-19-279730-index.htm;31.10.2019;FALSE
1477513;Apple Inc.;AAPL;320193;30.10.2019;10-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/0000320193-19-000119-index.htm;31.10.2019;TRUE
1477312;DEERE & CO;DE;315189;9.9.2019;UPLOAD;2.11.2019;2019;4;http://www.sec.gov/Archives/edgar/data/315189/000000000019013368/0000000000-19-013368-index.htm;31.10.2019;FALSE
1477313;DEERE & CO;DE;315189;1.10.2019;UPLOAD;2.11.2019;2019;4;http://www.sec.gov/Archives/edgar/data/315189/000000000019014171/0000000000-19-014171-index.htm;31.10.2019;FALSE
1477311;DEERE & CO;DE;315189;26.9.2019;CORRESP;2.11.2019;2019;4;http://www.sec.gov/Archives/edgar/data/315189/000110465919051701/0001104659-19-051701-index.htm;31.10.2019;FALSE
1477012;ADVANCED MICRO DEVICES INC;AMD;2488;29.10.2019;10-Q;27.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/2488/000000248819000159/0000002488-19-000159-index.htm;30.10.2019;TRUE
1477160;Apple Inc.;AAPL;320193;29.10.2019;8-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/320193/000032019319000117/0000320193-19-000117-index.htm;30.10.2019;TRUE
1476522;VERIZON COMMUNICATIONS INC;VZ;732712;29.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732712/000073271219000063/0000732712-19-000063-index.htm;30.10.2019;TRUE
1475836;UNITED PARCEL SERVICE INC;UPS;1090727;28.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1090727/000109072719000060/0001090727-19-000060-index.htm;29.10.2019;TRUE
1475808;ADVANCED MICRO DEVICES INC;AMD;2488;28.10.2019;8-K;27.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/2488/000000248819000157/0000002488-19-000157-index.htm;29.10.2019;TRUE
1475701;Chubb Ltd;CB;896159;29.10.2019;WIREPR;29.9.2019;2019;3;http://www.prnewswire.com/news-releases/chubb-reports-third-quarter-net-income-per-share-of-2-38--down-9-8-and-core-operating-income-per-share-of-2-70--up-12-consolidated-net-premiums-written-of-8-6-billion-up-6-3-or-7-3-in-constant-dollars-300947588.html;29.10.2019;FALSE
1475505;PFIZER INC;PFE;78003;28.10.2019;8-K;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/78003/000007800319000079/0000078003-19-000079-index.htm;29.10.2019;TRUE
1475431;FORD MOTOR CO;F;37996;28.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/37996/000003799619000080/0000037996-19-000080-index.htm;29.10.2019;FALSE
1475362;Alphabet Inc.;GOOG;1652044;28.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204419000032/0001652044-19-000032-index.htm;29.10.2019;TRUE
1475206;JOHNSON & JOHNSON;JNJ;200406;27.10.2019;10-Q;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/200406/000020040619000066/0000200406-19-000066-index.htm;28.10.2019;TRUE
1475200;BANK OF AMERICA CORP /DE/;BAC;70858;27.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/70858/000007085819000057/0000070858-19-000057-index.htm;28.10.2019;TRUE
1474954;Alphabet Inc.;GOOG;1652044;27.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1652044/000165204419000030/0001652044-19-000030-index.htm;28.10.2019;TRUE
1474766;AT&T INC.;T;732717;27.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732717/000073271719000049/0000732717-19-000049-index.htm;28.10.2019;TRUE
1474753;AT&T INC.;T;732717;27.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732717/000073271719000048/0000732717-19-000048-index.htm;28.10.2019;TRUE
1474453;LOCKHEED MARTIN CORP;LMT;936468;24.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/936468/000093646819000072/0000936468-19-000072-index.htm;25.10.2019;FALSE
1474261;VERIZON COMMUNICATIONS INC;VZ;732712;24.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732712/000073271219000059/0000732712-19-000059-index.htm;25.10.2019;TRUE
1474186;LOCKHEED MARTIN CORP;LMT;936468;24.10.2019;10-Q;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/936468/000093646819000069/0000936468-19-000069-index.htm;25.10.2019;TRUE
1474179;INTEL CORP;INTC;50863;24.10.2019;10-Q;27.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/50863/000005086319000029/0000050863-19-000029-index.htm;25.10.2019;TRUE
1473854;INTEL CORP;INTC;50863;23.10.2019;8-K;27.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/50863/000005086319000028/0000050863-19-000028-index.htm;24.10.2019;TRUE
1473843;VISA INC.;V;1403161;23.10.2019;8-K;29.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316119000042/0001403161-19-000042-index.htm;24.10.2019;FALSE
1473429;FORD MOTOR CO;F;37996;23.10.2019;10-Q;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/37996/000003799619000078/0000037996-19-000078-index.htm;24.10.2019;TRUE
1473247;JOHNSON & JOHNSON;JNJ;200406;22.10.2019;8-K;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/200406/000020040619000063/0000200406-19-000063-index.htm;23.10.2019;FALSE
1473117;MICROSOFT CORP;MSFT;789019;22.10.2019;10-Q;29.9.2019;2020;1;https://www.sec.gov/Archives/edgar/data/789019/000156459019037549/0001564590-19-037549-index.htm;23.10.2019;TRUE
1473031;FORD MOTOR CO;F;37996;22.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/37996/000003799619000076/0000037996-19-000076-index.htm;23.10.2019;FALSE
1472969;MICROSOFT CORP;MSFT;789019;22.10.2019;8-K;29.9.2019;2020;1;https://www.sec.gov/Archives/edgar/data/789019/000119312519272562/0001193125-19-272562-index.htm;23.10.2019;TRUE
1472686;CATERPILLAR INC;CAT;18230;22.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/18230/000001823019000268/0000018230-19-000268-index.htm;23.10.2019;FALSE
1472670;CATERPILLAR INC;CAT;18230;22.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/18230/000001823019000266/0000018230-19-000266-index.htm;23.10.2019;TRUE
1472479;UNITED PARCEL SERVICE INC;UPS;1090727;21.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1090727/000109072719000057/0001090727-19-000057-index.htm;22.10.2019;FALSE
1472435;PROCTER & GAMBLE Co;PG;80424;21.10.2019;10-Q;29.9.2019;2020;1;https://www.sec.gov/Archives/edgar/data/80424/000008042419000086/0000080424-19-000086-index.htm;22.10.2019;TRUE
1472359;NIKE, Inc.;NKE;320187;21.10.2019;8-K;30.5.2020;2020;4;https://www.sec.gov/Archives/edgar/data/320187/000032018719000075/0000320187-19-000075-index.htm;22.10.2019;FALSE
1472239;Walt Disney Co;DIS;1744489;21.10.2019;8-K;27.12.2019;2020;1;https://www.sec.gov/Archives/edgar/data/1744489/000119312519271384/0001193125-19-271384-index.htm;22.10.2019;FALSE
1472228;PROCTER & GAMBLE Co;PG;80424;21.10.2019;8-K;30.12.2019;2020;2;https://www.sec.gov/Archives/edgar/data/80424/000008042419000084/0000080424-19-000084-index.htm;22.10.2019;FALSE
1472165;MCDONALDS CORP;MCD;63908;21.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/63908/000006390819000075/0000063908-19-000075-index.htm;22.10.2019;TRUE
1472156;UNITED PARCEL SERVICE INC;UPS;1090727;21.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1090727/000109072719000055/0001090727-19-000055-index.htm;22.10.2019;TRUE
1472144;LOCKHEED MARTIN CORP;LMT;936468;21.10.2019;8-K;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/936468/000093646819000066/0000936468-19-000066-index.htm;22.10.2019;TRUE
1472135;PROCTER & GAMBLE Co;PG;80424;21.10.2019;8-K;29.9.2019;2020;1;https://www.sec.gov/Archives/edgar/data/80424/000008042419000080/0000080424-19-000080-index.htm;22.10.2019;TRUE
1472024;JOHNSON & JOHNSON;JNJ;200406;19.9.2019;UPLOAD;28.9.2019;2019;3;http://www.sec.gov/Archives/edgar/data/200406/000000000019013805/0000000000-19-013805-index.htm;22.10.2019;FALSE
1472023;JOHNSON & JOHNSON;JNJ;200406;23.7.2019;UPLOAD;28.9.2019;2019;3;http://www.sec.gov/Archives/edgar/data/200406/000000000019011503/0000000000-19-011503-index.htm;22.10.2019;FALSE
1472021;JOHNSON & JOHNSON;JNJ;200406;23.7.2019;CORRESP;28.9.2019;2019;3;http://www.sec.gov/Archives/edgar/data/200406/000020040619000051/0000200406-19-000051-index.htm;22.10.2019;FALSE
1472022;JOHNSON & JOHNSON;JNJ;200406;21.8.2019;CORRESP;28.9.2019;2019;3;http://www.sec.gov/Archives/edgar/data/200406/000020040619000055/0000200406-19-000055-index.htm;22.10.2019;FALSE
1471453;ORACLE CORP;ORCL;1341439;17.10.2019;8-K;29.11.2019;2020;2;https://www.sec.gov/Archives/edgar/data/1341439/000119312519269943/0001193125-19-269943-index.htm;18.10.2019;FALSE
1471370;Walmart Inc.;WMT;104169;17.10.2019;8-K;30.1.2020;2020;4;https://www.sec.gov/Archives/edgar/data/104169/000010416919000075/0000104169-19-000075-index.htm;18.10.2019;FALSE
1470774;MICROSOFT CORP;MSFT;789019;15.10.2019;DEF 14A;29.6.2019;2019;4;https://www.sec.gov/Archives/edgar/data/789019/000119312519268531/0001193125-19-268531-index.htm;16.10.2019;TRUE
1470586;BANK OF AMERICA CORP /DE/;BAC;70858;15.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/70858/000007085819000053/0000070858-19-000053-index.htm;16.10.2019;TRUE
1470484;FIRSTENERGY CORP;FE;1031296;14.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1031296/000103129619000040/0001031296-19-000040-index.htm;15.10.2019;FALSE
1470216;JPMORGAN CHASE & CO;JPM;19617;14.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000001961719000196/0000019617-19-000196-index.htm;15.10.2019;FALSE
1470144;JOHNSON & JOHNSON;JNJ;200406;14.10.2019;8-K;28.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/200406/000020040619000061/0000200406-19-000061-index.htm;15.10.2019;TRUE
1470082;JPMORGAN CHASE & CO;JPM;19617;14.10.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/19617/000001961719000194/0000019617-19-000194-index.htm;15.10.2019;TRUE
1469960;Walt Disney Co;DIS;1744489;10.10.2019;8-K;27.12.2019;2020;1;https://www.sec.gov/Archives/edgar/data/1744489/000174448919000199/0001744489-19-000199-index.htm;11.10.2019;FALSE
1469834;PROCTER & GAMBLE Co;PG;80424;10.10.2019;8-K;30.12.2019;2020;2;https://www.sec.gov/Archives/edgar/data/80424/000008042419000077/0000080424-19-000077-index.htm;11.10.2019;FALSE
1469647;Walmart Inc.;WMT;104169;9.10.2019;8-K;30.1.2020;2020;4;https://www.sec.gov/Archives/edgar/data/104169/000010416919000070/0000104169-19-000070-index.htm;10.10.2019;FALSE
1469337;TARGET CORP;TGT;27419;8.10.2019;8-K;31.1.2020;2019;4;https://www.sec.gov/Archives/edgar/data/27419/000141057819001589/0001410578-19-001589-index.htm;9.10.2019;FALSE
1469333;AT&T INC.;T;732717;8.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/732717/000119312519265176/0001193125-19-265176-index.htm;9.10.2019;FALSE
1469323;Chubb Ltd;CB;896159;8.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/896159/000119312519265169/0001193125-19-265169-index.htm;9.10.2019;FALSE
1468808;PROCTER & GAMBLE Co;PG;80424;7.10.2019;8-K;30.12.2019;2020;2;https://www.sec.gov/Archives/edgar/data/80424/000008042419000064/0000080424-19-000064-index.htm;8.10.2019;FALSE
1468806;PROCTER & GAMBLE Co;PG;80424;7.10.2019;8-K;30.12.2019;2020;2;https://www.sec.gov/Archives/edgar/data/80424/000008042419000063/0000080424-19-000063-index.htm;8.10.2019;FALSE
1468643;JOHNSON & JOHNSON;JNJ;200406;6.10.2019;8-K;28.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/200406/000020040619000059/0000200406-19-000059-index.htm;7.10.2019;FALSE
1468361;NIKE, Inc.;NKE;320187;3.10.2019;10-Q;30.8.2019;2020;1;https://www.sec.gov/Archives/edgar/data/320187/000032018719000071/0000320187-19-000071-index.htm;4.10.2019;TRUE
1467969;SALESFORCE.COM, INC.;CRM;1108524;2.10.2019;8-K;30.10.2019;2020;3;https://www.sec.gov/Archives/edgar/data/1108524/000119312519261681/0001193125-19-261681-index.htm;3.10.2019;FALSE
1467837;DEERE & CO;DE;315189;2.10.2019;8-K;2.11.2019;2019;4;https://www.sec.gov/Archives/edgar/data/315189/000141057819001526/0001410578-19-001526-index.htm;3.10.2019;FALSE
1467664;FORD MOTOR CO;F;37996;1.10.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/37996/000003799619000074/0000037996-19-000074-index.htm;2.10.2019;FALSE
1467363;EXXON MOBIL CORP;XOM;34088;30.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/34088/000003408819000051/0000034088-19-000051-index.htm;1.10.2019;FALSE
1467291;Jpmorgan Chase & Co;JPM;19617;1.10.2019;WIREPR;30.12.2019;2019;4;http://www.businesswire.com/news/home/20191001006055/en/JPMorgan-Chase-Host-Third-Quarter-2019-Earnings-Call/;1.10.2019;FALSE
1467176;Walt Disney Co;DIS;1744489;30.9.2019;8-K;27.12.2019;2020;1;https://www.sec.gov/Archives/edgar/data/1744489/000119312519259427/0001193125-19-259427-index.htm;1.10.2019;FALSE
1467122;FORD MOTOR CO;F;37996;30.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/37996/000003799619000071/0000037996-19-000071-index.htm;1.10.2019;FALSE
1466928;VISA INC.;V;1403161;29.9.2019;8-K;;;;https://www.sec.gov/Archives/edgar/data/1403161/000140316119000036/0001403161-19-000036-index.htm;30.9.2019;FALSE
1466611;ORACLE CORP;ORCL;1341439;26.9.2019;DEF 14A;30.5.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1341439/000119312519257430/0001193125-19-257430-index.htm;27.9.2019;TRUE
1466583;CHEVRON CORP;CVX;93410;26.9.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/93410/000009341019000032/0000093410-19-000032-index.htm;27.9.2019;FALSE
1466480;PFIZER INC;PFE;78003;26.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/78003/000007800319000074/0000078003-19-000074-index.htm;27.9.2019;FALSE
1466285;VISA INC.;V;1403161;25.9.2019;8-K;29.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1403161/000140316119000033/0001403161-19-000033-index.htm;26.9.2019;FALSE
1466257;JPMORGAN CHASE & CO;JPM;19617;25.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000119312519256013/0001193125-19-256013-index.htm;26.9.2019;FALSE
1465894;INTEL CORP;INTC;50863;24.9.2019;8-K;27.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/50863/000119312519254731/0001193125-19-254731-index.htm;25.9.2019;FALSE
1465657;AT&T INC.;T;732717;23.9.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/732717/000119312519253615/0001193125-19-253615-index.htm;24.9.2019;FALSE
1465626;NIKE, Inc.;NKE;320187;23.9.2019;8-K;30.8.2019;2020;1;https://www.sec.gov/Archives/edgar/data/320187/000032018719000066/0000320187-19-000066-index.htm;24.9.2019;FALSE
1465490;Ford Motor Co;F;37996;24.9.2019;WIREPR;29.9.2019;2019;3;http://www.businesswire.com/news/home/20190924005084/en/Details-Ford-Motor-Company%E2%80%99s-Briefing-2019-Quarter/;24.9.2019;FALSE
1465353;Walmart Inc.;WMT;104169;22.9.2019;8-K;30.1.2020;2020;4;https://www.sec.gov/Archives/edgar/data/104169/000119312519252289/0001193125-19-252289-index.htm;23.9.2019;FALSE
1465300;NIKE, Inc.;NKE;320187;22.9.2019;8-K;30.5.2020;2020;4;https://www.sec.gov/Archives/edgar/data/320187/000032018719000061/0000320187-19-000061-index.htm;23.9.2019;FALSE
1464825;MCDONALDS CORP;MCD;63908;19.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/63908/000006390819000070/0000063908-19-000070-index.htm;20.9.2019;FALSE
1464697;MICROSOFT CORP;MSFT;789019;18.9.2019;8-K;29.9.2019;2020;1;https://www.sec.gov/Archives/edgar/data/789019/000119312519249565/0001193125-19-249565-index.htm;19.9.2019;FALSE
1464595;CATERPILLAR INC;CAT;18230;18.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/18230/000141057819001313/0001410578-19-001313-index.htm;19.9.2019;FALSE
1463966;Walt Disney Co;DIS;1744489;16.9.2019;8-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/1744489/000119312519247021/0001193125-19-247021-index.htm;17.9.2019;FALSE
1463953;FIRSTENERGY CORP;FE;1031296;16.9.2019;8-K;29.9.2019;2019;3;https://www.sec.gov/Archives/edgar/data/1031296/000103129619000037/0001031296-19-000037-index.htm;17.9.2019;FALSE
1463887;BANK OF AMERICA CORP /DE/;BAC;70858;16.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/70858/000119312519246877/0001193125-19-246877-index.htm;17.9.2019;FALSE
1463631;BANK OF AMERICA CORP /DE/;BAC;70858;15.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/70858/000007085819000047/0000070858-19-000047-index.htm;16.9.2019;FALSE
1463307;Apple Inc.;AAPL;320193;12.9.2019;8-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/320193/000032019319000093/0000320193-19-000093-index.htm;13.9.2019;FALSE
1463299;ORACLE CORP;ORCL;1341439;12.9.2019;10-Q;30.8.2019;2020;1;https://www.sec.gov/Archives/edgar/data/1341439/000156459019034717/0001564590-19-034717-index.htm;13.9.2019;TRUE
1463175;INTEL CORP;INTC;50863;12.9.2019;8-K;27.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/50863/000119312519244848/0001193125-19-244848-index.htm;13.9.2019;FALSE
1463084;CATERPILLAR INC;CAT;18230;12.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/18230/000001823019000244/0000018230-19-000244-index.htm;13.9.2019;FALSE
1462781;JPMORGAN CHASE & CO;JPM;19617;11.9.2019;8-K;30.12.2019;2019;4;https://www.sec.gov/Archives/edgar/data/19617/000119312519243882/0001193125-19-243882-index.htm;12.9.2019;FALSE
1462460;ORACLE CORP;ORCL;1341439;10.9.2019;8-K;30.8.2019;2020;1;https://www.sec.gov/Archives/edgar/data/1341439/000156459019034522/0001564590-19-034522-index.htm;11.9.2019;TRUE
1462428;Apple Inc.;AAPL;320193;10.9.2019;8-K;27.9.2019;2019;4;https://www.sec.gov/Archives/edgar/data/320193/000119312519242975/0001193125-19-242975-index.htm;11.9.2019;FALSE
