Filing ID,Company,Ticker,CIK,Filing Date,Filing Type,Period End,Fiscal Year,Fiscal Period,SEC Link,Calcbench Published,Data,is_verified_signal
1589247,INTEL CORP,INTC,50863,2020-07-22,8-K,26.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/50863/000005086320000025/0000050863-20-000025-index.htm,2020-07-23,True,True
1589058,AT&T INC.,T,732717,2020-07-22,8-K,29.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/732717/000073271720000042/0000732717-20-000042-index.htm,2020-07-23,True,True
1588596,MICROSOFT CORP,MSFT,789019,2020-07-21,8-K,29.6.2020,2020.0,4.0,https://www.sec.gov/Archives/edgar/data/789019/000119312520197109/0001193125-20-197109-index.htm,2020-07-22,True,True
1588051,LOCKHEED MARTIN CORP,LMT,936468,2020-07-20,10-Q,27.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/936468/000093646820000115/0000936468-20-000115-index.htm,2020-07-21,True,True
1587969,LOCKHEED MARTIN CORP,LMT,936468,2020-07-20,8-K,27.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/936468/000093646820000113/0000936468-20-000113-index.htm,2020-07-21,True,True
1586666,JOHNSON & JOHNSON,JNJ,200406,2020-07-15,8-K,27.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/200406/000020040620000047/0000200406-20-000047-index.htm,2020-07-16,True,True
1586647,BANK OF AMERICA CORP /DE/,BAC,70858,2020-07-15,8-K,29.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/70858/000007085820000034/0000070858-20-000034-index.htm,2020-07-16,True,True
1585855,JPMORGAN CHASE & CO,JPM,19617,2020-07-13,8-K,29.6.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/19617/000001961720000362/0000019617-20-000362-index.htm,2020-07-14,True,True
1577430,ORACLE CORP,ORCL,1341439,2020-06-15,8-K,30.5.2020,2020.0,4.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459020029533/0001564590-20-029533-index.htm,2020-06-16,True,True
1573360,Walmart Inc.,WMT,104169,2020-06-02,10-Q,29.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/104169/000010416920000020/0000104169-20-000020-index.htm,2020-06-03,True,True
1572386,"SALESFORCE.COM, INC.",CRM,1108524,2020-05-31,10-Q,29.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852420000029/0001108524-20-000029-index.htm,2020-06-01,True,True
1571825,TARGET CORP,TGT,27419,2020-05-28,10-Q,1.5.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/27419/000002741920000014/0000027419-20-000014-index.htm,2020-05-29,True,True
1571328,"SALESFORCE.COM, INC.",CRM,1108524,2020-05-27,8-K,29.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852420000026/0001108524-20-000026-index.htm,2020-05-28,True,True
1571243,DEERE & CO,DE,315189,2020-05-27,10-Q,2.5.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/315189/000155837020007066/0001558370-20-007066-index.htm,2020-05-28,True,True
1569594,DEERE & CO,DE,315189,2020-05-21,8-K,2.5.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/315189/000155837020006900/0001558370-20-006900-index.htm,2020-05-22,True,True
1569406,NVIDIA CORP,NVDA,1045810,2020-05-20,10-Q,25.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000065/0001045810-20-000065-index.htm,2020-05-21,True,True
1569344,NVIDIA CORP,NVDA,1045810,2020-05-20,8-K,25.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000063/0001045810-20-000063-index.htm,2020-05-21,True,True
1568535,TARGET CORP,TGT,27419,2020-05-19,8-K,1.5.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/27419/000002741920000011/0000027419-20-000011-index.htm,2020-05-20,True,True
1568023,Walmart Inc.,WMT,104169,2020-05-18,8-K,29.4.2020,2021.0,1.0,https://www.sec.gov/Archives/edgar/data/104169/000010416920000016/0000104169-20-000016-index.htm,2020-05-19,True,True
1560989,UNITED PARCEL SERVICE INC,UPS,1090727,2020-05-07,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072720000023/0001090727-20-000023-index.htm,2020-05-08,True,True
1559527,JPMORGAN CHASE & CO,JPM,19617,2020-05-06,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/19617/000001961720000299/0000019617-20-000299-index.htm,2020-05-07,True,True
1558771,MCDONALDS CORP,MCD,63908,2020-05-06,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/63908/000006390820000042/0000063908-20-000042-index.htm,2020-05-07,True,True
1558672,PFIZER INC,PFE,78003,2020-05-06,10-Q,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/78003/000007800320000037/0000078003-20-000037-index.htm,2020-05-07,True,True
1557322,AT&T INC.,T,732717,2020-05-05,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/000156276220000171/0001562762-20-000171-index.htm,2020-05-06,True,True
1557013,EXXON MOBIL CORP,XOM,34088,2020-05-05,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/34088/000003408820000037/0000034088-20-000037-index.htm,2020-05-06,True,True
1557010,CHEVRON CORP,CVX,93410,2020-05-05,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/93410/000009341020000020/0000093410-20-000020-index.htm,2020-05-06,True,True
1556984,CATERPILLAR INC,CAT,18230,2020-05-05,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/18230/000001823020000155/0000018230-20-000155-index.htm,2020-05-06,True,True
1556056,Walt Disney Co,DIS,1744489,2020-05-04,10-Q,27.3.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448920000102/0001744489-20-000102-index.htm,2020-05-05,True,True
1555815,Walt Disney Co,DIS,1744489,2020-05-04,8-K,27.3.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448920000101/0001744489-20-000101-index.htm,2020-05-05,True,True
1554679,VISA INC.,V,1403161,2020-05-03,10-Q,30.3.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316120000028/0001403161-20-000028-index.htm,2020-05-04,True,True
1554364,BANK OF AMERICA CORP /DE/,BAC,70858,2020-04-30,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/70858/000007085820000023/0000070858-20-000023-index.htm,2020-05-01,True,True
1553824,Apple Inc.,AAPL,320193,2020-04-30,10-Q,27.3.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/0000320193-20-000052-index.htm,2020-05-01,True,True
1553341,Apple Inc.,AAPL,320193,2020-04-29,8-K,27.3.2020,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000050/0000320193-20-000050-index.htm,2020-04-30,True,True
1552606,MCDONALDS CORP,MCD,63908,2020-04-29,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/63908/000006390820000039/0000063908-20-000039-index.htm,2020-04-30,True,True
1552065,Chubb Ltd,CB,896159,2020-04-28,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/896159/000089615920000006/0000896159-20-000006-index.htm,2020-04-29,True,True
1552051,JOHNSON & JOHNSON,JNJ,200406,2020-04-28,10-Q,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/200406/000020040620000035/0000200406-20-000035-index.htm,2020-04-29,True,True
1551939,ADVANCED MICRO DEVICES INC,AMD,2488,2020-04-28,10-Q,27.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/2488/000000248820000051/0000002488-20-000051-index.htm,2020-04-29,True,True
1551890,MICROSOFT CORP,MSFT,789019,2020-04-28,10-Q,30.3.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/789019/000156459020019706/0001564590-20-019706-index.htm,2020-04-29,True,True
1551883,MICROSOFT CORP,MSFT,789019,2020-04-28,8-K,30.3.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/789019/000119312520126089/0001193125-20-126089-index.htm,2020-04-29,True,True
1551111,Alphabet Inc.,GOOG,1652044,2020-04-28,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000021/0001652044-20-000021-index.htm,2020-04-29,True,True
1551062,FORD MOTOR CO,F,37996,2020-04-28,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/37996/000003799620000041/0000037996-20-000041-index.htm,2020-04-29,True,True
1550621,ADVANCED MICRO DEVICES INC,AMD,2488,2020-04-27,8-K,27.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/2488/000000248820000048/0000002488-20-000048-index.htm,2020-04-28,True,True
1550409,Alphabet Inc.,GOOG,1652044,2020-04-27,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000018/0001652044-20-000018-index.htm,2020-04-28,True,True
1550176,PFIZER INC,PFE,78003,2020-04-27,8-K,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/78003/000007800320000034/0000078003-20-000034-index.htm,2020-04-28,True,True
1550123,UNITED PARCEL SERVICE INC,UPS,1090727,2020-04-27,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072720000019/0001090727-20-000019-index.htm,2020-04-28,True,True
1549371,VERIZON COMMUNICATIONS INC,VZ,732712,2020-04-26,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/000073271220000027/0000732712-20-000027-index.htm,2020-04-27,True,True
1548398,VERIZON COMMUNICATIONS INC,VZ,732712,2020-04-23,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/732712/000073271220000025/0000732712-20-000025-index.htm,2020-04-24,True,True
1548354,INTEL CORP,INTC,50863,2020-04-23,10-Q,27.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/50863/000005086320000017/0000050863-20-000017-index.htm,2020-04-24,True,True
1548260,FIRSTENERGY CORP,FE,1031296,2020-04-22,10-Q,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129620000016/0001031296-20-000016-index.htm,2020-04-23,True,True
1548086,FIRSTENERGY CORP,FE,1031296,2020-04-22,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129620000014/0001031296-20-000014-index.htm,2020-04-23,True,True
1547995,INTEL CORP,INTC,50863,2020-04-22,8-K,27.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/50863/000005086320000016/0000050863-20-000016-index.htm,2020-04-23,True,True
1547273,LOCKHEED MARTIN CORP,LMT,936468,2020-04-21,10-Q,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/936468/000093646820000056/0000936468-20-000056-index.htm,2020-04-22,True,True
1546975,AT&T INC.,T,732717,2020-04-21,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/732717/000073271720000017/0000732717-20-000017-index.htm,2020-04-22,True,True
1546630,Chubb Ltd,CB,896159,2020-04-20,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/896159/000119312520113537/0001193125-20-113537-index.htm,2020-04-21,True,True
1546385,LOCKHEED MARTIN CORP,LMT,936468,2020-04-20,8-K,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/936468/000093646820000041/0000936468-20-000041-index.htm,2020-04-21,True,True
1546086,PROCTER & GAMBLE Co,PG,80424,2020-04-19,10-Q,30.3.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/80424/000008042420000038/0000080424-20-000038-index.htm,2020-04-20,True,True
1545386,PROCTER & GAMBLE Co,PG,80424,2020-04-16,8-K,30.3.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/80424/000008042420000029/0000080424-20-000029-index.htm,2020-04-17,True,True
1544394,BANK OF AMERICA CORP /DE/,BAC,70858,2020-04-14,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/70858/000007085820000018/0000070858-20-000018-index.htm,2020-04-15,True,True
1543917,JOHNSON & JOHNSON,JNJ,200406,2020-04-13,8-K,28.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/200406/000020040620000026/0000200406-20-000026-index.htm,2020-04-14,True,True
1543883,JPMORGAN CHASE & CO,JPM,19617,2020-04-13,8-K,30.3.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/19617/000001961720000280/0000019617-20-000280-index.htm,2020-04-14,True,True
1541947,"NIKE, Inc.",NKE,320187,2020-04-06,10-Q,28.2.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/320187/000032018720000018/0000320187-20-000018-index.htm,2020-04-07,True,True
1531002,ORACLE CORP,ORCL,1341439,2020-03-12,10-Q,28.2.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010833/0001564590-20-010833-index.htm,2020-03-13,True,True
1530185,ORACLE CORP,ORCL,1341439,2020-03-11,8-K,28.2.2020,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459020010464/0001564590-20-010464-index.htm,2020-03-12,True,True
1524848,TARGET CORP,TGT,27419,2020-03-02,8-K,31.1.2020,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/27419/000002741920000004/0000027419-20-000004-index.htm,2020-03-03,True,True
1522441,DEERE & CO,DE,315189,2020-02-26,10-Q,1.2.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837020001593/0001558370-20-001593-index.htm,2020-02-27,True,True
1520737,"SALESFORCE.COM, INC.",CRM,1108524,2020-02-24,8-K,30.1.2020,2020.0,4.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852420000008/0001108524-20-000008-index.htm,2020-02-25,True,True
1519077,DEERE & CO,DE,315189,2020-02-20,8-K,1.2.2020,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/315189/000155837020001119/0001558370-20-001119-index.htm,2020-02-21,True,True
1516743,Walmart Inc.,WMT,104169,2020-02-17,8-K,30.1.2020,2020.0,4.0,https://www.sec.gov/Archives/edgar/data/104169/000010416920000007/0000104169-20-000007-index.htm,2020-02-18,True,True
1515808,NVIDIA CORP,NVDA,1045810,2020-02-12,8-K,25.1.2020,2020.0,4.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581020000007/0001045810-20-000007-index.htm,2020-02-13,True,True
1512932,FIRSTENERGY CORP,FE,1031296,2020-02-06,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/1031296/000103129620000005/0001031296-20-000005-index.htm,2020-02-07,True,True
1511408,Walt Disney Co,DIS,1744489,2020-02-03,10-Q,27.12.2019,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448920000046/0001744489-20-000046-index.htm,2020-02-04,True,True
1511373,Chubb Ltd,CB,896159,2020-02-03,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/896159/000119312520024311/0001193125-20-024311-index.htm,2020-02-04,True,True
1511162,Walt Disney Co,DIS,1744489,2020-02-03,8-K,27.12.2019,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448920000044/0001744489-20-000044-index.htm,2020-02-04,True,True
1510674,Alphabet Inc.,GOOG,1652044,2020-02-02,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000004/0001652044-20-000004-index.htm,2020-02-03,True,True
1510362,VISA INC.,V,1403161,2020-01-30,10-Q,30.12.2019,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/1403161/000140316120000012/0001403161-20-000012-index.htm,2020-01-31,True,True
1510179,CHEVRON CORP,CVX,93410,2020-01-30,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/93410/000009341020000005/0000093410-20-000005-index.htm,2020-01-31,True,True
1510088,CATERPILLAR INC,CAT,18230,2020-01-30,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/18230/000001823020000020/0000018230-20-000020-index.htm,2020-01-31,True,True
1509556,UNITED PARCEL SERVICE INC,UPS,1090727,2020-01-29,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/1090727/000109072720000003/0001090727-20-000003-index.htm,2020-01-30,True,True
1509521,VERIZON COMMUNICATIONS INC,VZ,732712,2020-01-29,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/732712/000073271220000003/0000732712-20-000003-index.htm,2020-01-30,True,True
1509313,MICROSOFT CORP,MSFT,789019,2020-01-28,10-Q,30.12.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000156459020002450/0001564590-20-002450-index.htm,2020-01-29,True,True
1509119,MICROSOFT CORP,MSFT,789019,2020-01-28,8-K,30.12.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/789019/000119312520018383/0001193125-20-018383-index.htm,2020-01-29,True,True
1508878,MCDONALDS CORP,MCD,63908,2020-01-28,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/63908/000006390820000012/0000063908-20-000012-index.htm,2020-01-29,True,True
1508868,AT&T INC.,T,732717,2020-01-28,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/732717/000073271720000006/0000732717-20-000006-index.htm,2020-01-29,True,True
1508843,Apple Inc.,AAPL,320193,2020-01-28,10-Q,27.12.2019,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/0000320193-20-000010-index.htm,2020-01-29,True,True
1508662,Apple Inc.,AAPL,320193,2020-01-27,8-K,27.12.2019,2020.0,1.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000008/0000320193-20-000008-index.htm,2020-01-28,True,True
1508599,ADVANCED MICRO DEVICES INC,AMD,2488,2020-01-27,8-K,27.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/2488/000000248820000006/0000002488-20-000006-index.htm,2020-01-28,True,True
1508402,PFIZER INC,PFE,78003,2020-01-27,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/78003/000007800320000003/0000078003-20-000003-index.htm,2020-01-28,True,True
1508374,LOCKHEED MARTIN CORP,LMT,936468,2020-01-27,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/936468/000093646820000010/0000936468-20-000010-index.htm,2020-01-28,True,True
1507479,PROCTER & GAMBLE Co,PG,80424,2020-01-22,10-Q,30.12.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/80424/000008042420000017/0000080424-20-000017-index.htm,2020-01-23,True,True
1507411,INTEL CORP,INTC,50863,2020-01-22,8-K,27.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/50863/000005086320000007/0000050863-20-000007-index.htm,2020-01-23,True,True
1507214,PROCTER & GAMBLE Co,PG,80424,2020-01-22,8-K,30.12.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/80424/000008042420000010/0000080424-20-000010-index.htm,2020-01-23,True,True
1506757,JOHNSON & JOHNSON,JNJ,200406,2020-01-21,8-K,28.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/200406/000020040620000004/0000200406-20-000004-index.htm,2020-01-22,True,True
1505401,BANK OF AMERICA CORP /DE/,BAC,70858,2020-01-14,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/70858/000007085820000003/0000070858-20-000003-index.htm,2020-01-15,True,True
1504942,JPMORGAN CHASE & CO,JPM,19617,2020-01-13,8-K,30.12.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/19617/000001961720000082/0000019617-20-000082-index.htm,2020-01-14,True,True
1503093,"NIKE, Inc.",NKE,320187,2020-01-06,10-Q,29.11.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/320187/000032018720000004/0000320187-20-000004-index.htm,2020-01-07,True,True
1498506,ORACLE CORP,ORCL,1341439,2019-12-12,10-Q,29.11.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045966/0001564590-19-045966-index.htm,2019-12-13,True,True
1498079,ORACLE CORP,ORCL,1341439,2019-12-11,8-K,29.11.2019,2020.0,2.0,https://www.sec.gov/Archives/edgar/data/1341439/000156459019045836/0001564590-19-045836-index.htm,2019-12-12,True,True
1495631,"SALESFORCE.COM, INC.",CRM,1108524,2019-12-03,10-Q,30.10.2019,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852419000076/0001108524-19-000076-index.htm,2019-12-04,True,True
1495604,Walmart Inc.,WMT,104169,2019-12-03,10-Q,30.10.2019,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416919000088/0000104169-19-000088-index.htm,2019-12-04,True,True
1495248,"SALESFORCE.COM, INC.",CRM,1108524,2019-12-02,8-K,30.10.2019,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/1108524/000110852419000070/0001108524-19-000070-index.htm,2019-12-03,True,True
1494300,TARGET CORP,TGT,27419,2019-11-26,10-Q,1.11.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/27419/000002741919000026/0000027419-19-000026-index.htm,2019-11-27,True,True
1494198,DEERE & CO,DE,315189,2019-11-26,8-K,2.11.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/315189/000155837019011223/0001558370-19-011223-index.htm,2019-11-27,True,True
1492091,TARGET CORP,TGT,27419,2019-11-19,8-K,1.11.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/27419/000002741919000024/0000027419-19-000024-index.htm,2019-11-20,True,True
1490224,NVIDIA CORP,NVDA,1045810,2019-11-13,10-Q,26.10.2019,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/1045810/000104581019000170/0001045810-19-000170-index.htm,2019-11-14,True,True
1489066,Walmart Inc.,WMT,104169,2019-11-13,8-K,30.10.2019,2020.0,3.0,https://www.sec.gov/Archives/edgar/data/104169/000010416919000081/0000104169-19-000081-index.htm,2019-11-14,True,True
1484457,Walt Disney Co,DIS,1744489,2019-11-06,8-K,27.9.2019,2019.0,4.0,https://www.sec.gov/Archives/edgar/data/1744489/000174448919000208/0001744489-19-000208-index.htm,2019-11-07,True,True
1484252,PFIZER INC,PFE,78003,2019-11-06,10-Q,28.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/78003/000007800319000082/0000078003-19-000082-index.htm,2019-11-07,True,True
1483898,CHEVRON CORP,CVX,93410,2019-11-06,10-Q,29.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/93410/000009341019000038/0000093410-19-000038-index.htm,2019-11-07,True,True
1482064,EXXON MOBIL CORP,XOM,34088,2019-11-05,10-Q,29.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/34088/000003408819000062/0000034088-19-000062-index.htm,2019-11-06,True,True
1480351,AT&T INC.,T,732717,2019-11-04,10-Q,29.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/732717/000073271719000056/0000732717-19-000056-index.htm,2019-11-05,True,True
1479853,JPMORGAN CHASE & CO,JPM,19617,2019-11-03,10-Q,29.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/19617/000001961719000232/0000019617-19-000232-index.htm,2019-11-04,True,True
1479479,MCDONALDS CORP,MCD,63908,2019-11-03,10-Q,29.9.2019,2019.0,3.0,https://www.sec.gov/Archives/edgar/data/63908/000006390819000085/0000063908-19-000085-index.htm,2019-11-04,True,True
